product_code,product_name,stock_qty,rate,mrp,batch_no,expiry_date,strip_size,pack_number,unit_label,invoice_number,purchase_date,purchase_bill_no,supplier_code,distributor_name,distributor_address,drug_license_1,gstin,phone
57136,AVOL-500CR,20,25,55,DT50019,2026-12-01,10,10,,2500073008202,2025-08-07,25-26/0000041,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57137,DESOVIS M ,5,16.7,30,UGT-25154A,2027-01-01,10,10,,2500073008202,2025-08-07,25-26/0000041,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56951,NEBIVALVE 2.5,201,45,90,308824002,2026-08-01,30,30,,2500073008202,2025-08-07,25-26/0000041,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57144,REMINIL 5,170,8,20,KLSIG401,2026-06-01,10,10,,2500073008202,2025-08-07,25-26/0000041,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57146,TRIMOVE NS 10ML,3,11,30,24NL08N,2026-11-01,1,1,0,2500073008202,2025-08-07,25-26/0000041,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57152,DOLOPAR 120 SYP,3,28.8,38,DPHS046,2026-01-01,1,1,,MCRB-25-26-10424,2025-08-12,25-26/0000043,10310,MCRB PHARMA,,,,
45848,FORGLYN PLUS INHALER,1,712.05,910,I501232,2027-03-01,1,1,,MCRB-25-26-10424,2025-08-12,25-26/0000043,10310,MCRB PHARMA,,,,
57156,SULFAZEE 1000,17,118.9,140,PT42525,2026-06-01,15,15,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57157,GINTREX 15,25,65.5,95,ST241669,2027-01-01,10,10,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
46112,LACOSAPAL 50,12,35.5,58,T242171,2026-10-01,10,10,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57043,ELDECAL 500,106,13.5,30,ACW16AKA,2026-12-01,15,15,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57159,ROSUWIK FB,20,32.5,58,INA25008,2027-12-01,10,10,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57160,GLIMICUT M1 FORTE ,5,20.9,40,WI24158,2026-11-01,10,10,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
55612,TICABREL 60,24,84.5,130,T242461,2026-11-01,14,14,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57161,FUSITAS CREAM,1,18.5,45,F-2402,2026-01-01,1,1,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57163,SITAWICK MET 50,94,30.5,60,G1782002,2027-02-01,7,7,,5154,2025-08-12,25-26/0000044,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57168,CONDOM CATHETER,1,20.5,50,240901,2029-08-01,1,1,,5158,2025-08-12,25-26/0000045,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57176,MAMYPOKO L 4,2,41.67,56,UYTJ,2028-06-01,1,1,,A1875,2025-08-13,25-26/0000048,10320,FORTUNE TRADE LINK,,,,
43747,ORTHOHERB 30,1,141,190,A016125,2028-05-01,1,1,,B2C-743/25-26,2025-08-13,25-26/0000049,1052,GENERAL TRADE LINKS,KANNUR,0,32AAEFG2263D1ZI,0
43748,ORTHOHERB 60,1,255,345,A043425,2028-05-01,1,1,,B2C-743/25-26,2025-08-13,25-26/0000049,1052,GENERAL TRADE LINKS,KANNUR,0,32AAEFG2263D1ZI,0
48366,SANTIA MET 100,84,52.5,85,IS24201,2027-10-01,7,7,,5184,2025-08-13,25-26/0000050,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57180,MONTEDER 10,15,19.9,35,INA25011,2026-12-01,10,10,,5184,2025-08-13,25-26/0000050,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57183,PRAPEXOL 0.5,50,33.5,52,19296,2027-02-01,10,10,,5279,2025-08-14,25-26/0000053,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57185,VONOSTRUM 10,8,66.9,80,SVA241201,2026-11-01,10,10,,5276,2025-08-14,25-26/0000055,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57187,MONTEVAC AB ,50,60.9,90,ST241794,2027-02-01,10,10,,5276,2025-08-14,25-26/0000055,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57037,AZARA PETROLEM JELLY,1,27.9,43,001,2027-09-01,1,1,,5276,2025-08-14,25-26/0000055,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57191,OZIM 2.5 MD,9,7.5,15,19593,2028-05-01,10,10,,5276,2025-08-14,25-26/0000055,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
48366,SANTIA MET 100,140,52.5,85,IS24201,2027-10-01,7,7,,5276,2025-08-14,25-26/0000055,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
45340,CALAPTIN 40,3,20.63,27,CSY25001,2027-06-01,30,30,,MCRB-25-26-10773,2025-08-16,25-26/0000057,10310,MCRB PHARMA,,,,
45304,TIOVA RC,1,257.04,340,5BA0415,2026-07-01,1,1,,MCRB-25-26-10773,2025-08-16,25-26/0000057,10310,MCRB PHARMA,,,,
57205,OVRAL L,42,58.32,66,MW6280,2027-01-01,21,21,,MCRB-25-26-10773,2025-08-16,25-26/0000057,10310,MCRB PHARMA,,,,
57209,OTRIGARD E/D,4,24,45,DLXX4002,2026-11-01,1,1,,517,2025-08-16,25-26/0000058,10283,MADHAVI ENTERPRISES,,,,9496360332
45761,RENOCEL 4000IU,1,125,250,11020284,2027-04-01,1,1,,A001207,2025-08-18,25-26/0000063,10296,alka associates,,,,
57214,ELCARBONATE 450 SR,58,53,75,ADT241202,2026-10-01,10,10,,A001207,2025-08-18,25-26/0000063,10296,alka associates,,,,
57216,RANOGEM 500 ER,110,30,55,183924005,2026-08-01,10,10,,A001207,2025-08-18,25-26/0000063,10296,alka associates,,,,
57217,GLIEMPAFLOZIN MET 5/1000,40,24.05,50,AMN01CPA,2027-02-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57141,ALERVO M KID,85,9.2,40,SHT-26070,2027-02-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56716,ST GLIPTIN 100,1,29,70,SQSIC502,2027-02-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56732,TEROMIDE 10,26,6.25,20,PX8JN04,2026-06-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
45177,ROLL BANDAGE 5X3,3,20,40,725,2030-11-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57226,MESAGUT 800 DR,40,46.25,80,MT-242763,2026-11-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57227,AZEDAX 16,60,33,60,CMT241574,2026-07-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57230,TP MATE 25,35,13.48,35,T242086,2027-10-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57232,NORATE TAB,1,11.25,25,AJAA30,2026-10-01,10,10,,2500073008671,2025-08-14,25-26/0000064,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57239,AXE OIL 5ML,5,144,179,BNA31824,2029-12-01,1,1,,B2C-774/25-26,2025-08-19,25-26/0000067,1052,GENERAL TRADE LINKS,KANNUR,0,32AAEFG2263D1ZI,0
57240,AXE OIL 3ML,2,100,123,BNA00725,2030-01-01,1,1,,B2C-774/25-26,2025-08-19,25-26/0000067,1052,GENERAL TRADE LINKS,KANNUR,0,32AAEFG2263D1ZI,0
57247,MOXOPAL 0.2,30,22.5,45,T241947,2026-09-01,10,10,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57186,GLUCOGIANT 500,43,16.9,40,SPT250455,2027-01-01,10,10,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57251,SITAVAC 3D MAX 1000,10,124.5,150,LGN12/034/0,2026-11-01,10,10,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
44711,ZENCLOBATE GM ,1,18.9,40,BR10,2027-01-01,1,1,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
47352,TRYPTIPAL 10,1,9.5,20,WTPL325001,2027-02-01,10,10,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57252,ELKEZEN OINT,1,19.5,45,4578,2026-11-01,1,1,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
46217,SUPER ZINC 20,30,9.5,25,DLT1325,2026-07-01,10,10,,5439,2025-08-19,25-26/0000069,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
46159,CIPCOZ D DROPS,8,18.9,30,LHLE25022,2027-01-01,1,1,,2444,2025-08-19,25-26/0000070,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
57254,CIPCOZ  DROPS,2,10.5,17,LHLE25020,2027-01-01,1,1,,2444,2025-08-19,25-26/0000070,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
57259,DABIGATREX 110,40,88,130,PX8AQ11,2026-07-01,10,10,,A001213,2025-08-19,25-26/0000071,10296,alka associates,,,,
57263,PIMAPEXOLE 0.25,30,13,25,PX8KK03,2026-11-01,10,10,,A001213,2025-08-19,25-26/0000071,10296,alka associates,,,,
57264,VRINIDINE 0.2,20,12,30,PT-42491,2026-06-01,10,10,,A001213,2025-08-19,25-26/0000071,10296,alka associates,,,,
44433,ALPHADAY ,15,190,190,t-2411092,2026-10-01,10,10,,123,2025-08-21,25-26/0000072,10317,general,,,,
57274,CHYMORAL FORTE ,115,356.43,460,2KU6M007,2028-01-01,20,20,,LP-25-24572,2025-08-20,25-26/0000073,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57275,CHYMORAL PLUS,6,170.79,224,WBB2F009,2027-01-01,15,15,,LP-25-24572,2025-08-20,25-26/0000073,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57280,REMMAG TAB,40,43.21,56,DT243,2028-02-01,10,10,,DL-25-21426,2025-08-20,25-26/0000075,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
57282,CONTRACTUBEX GEL,1,1169.29,1520,B00063130,2027-02-01,1,1,,TL-25-14313,2025-08-20,25-26/0000076,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
45554,LIV 52 ,100,154.53,200,111250284,2028-02-01,1,100,,2500173002496,2025-08-20,25-26/0000077,10268,FATHIMA MATHA MEDICALS,,,,
57286,P,60,13,30,MT-242438,2026-09-01,10,10,,A001213,2025-08-19,25-26/0000071,10296,alka associates,,,,
57294,SUBADOM RESPULES,22,3.9,6.5,ER1525001,2027-01-01,1,1,,A001254,2025-08-22,25-26/0000079,10296,alka associates,,,,
56936,BUDEPRESS 200 INH,3,122.5,210,SHIN-BS216,2026-07-01,1,1,,A001254,2025-08-22,25-26/0000079,10296,alka associates,,,,
57299,DUOLOXTIME 30,40,16,40,PX8LE01,2026-05-01,10,10,,A001254,2025-08-22,25-26/0000079,10296,alka associates,,,,
57300,MENTATIME 10,50,24.5,50,T250130,2026-12-01,10,10,,A001254,2025-08-22,25-26/0000079,10296,alka associates,,,,
57265,OXETIN 40,44,13,40,NB/250111,2027-06-01,10,10,,A001254,2025-08-22,25-26/0000079,10296,alka associates,,,,
57305,MEDIGRIP 1.25,2,11,45,12J,2026-06-01,1,1,,123,2025-08-09,25-26/0000030,10317,general,,,,
45941,MIGRAFEN,1,39.5,70,ECH501F,2027-05-01,10,10,,FLO01-XL/0221,2025-08-23,25-26/0000080,10283,MADHAVI ENTERPRISES,,,,9496360332
57320,SENSODYNE BRUSH COMBO 140,1,88.136,140,S43111310/3,2028-06-30,1,1,,A7197-25/26,2025-08-23,25-26/0000082,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57091,HUG N WAG SHAMPOO,2,84.75,125,CAE25009,2027-05-01,1,1,,NP2223-2969,2025-08-23,25-26/0000084,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57335,BROTONE VT 500ML,1,210.71,292,CH3038,2026-12-01,1,1,,NP2223-2969,2025-08-23,25-26/0000084,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
46069,ALBOMAR SUSPENSION 30ML,2,48.57,68,GP819,2028-02-01,1,1,,NP2223-2969,2025-08-23,25-26/0000084,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57020,TEXIFORD 250 TAB,40,48.9,75,7144007,2026-11-01,10,10,,2567,2025-08-25,25-26/0000085,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
57336,CLOTIGEM DUSTING POWDER,1,46.5,80,LSP25008,2028-01-01,1,1,,2567,2025-08-25,25-26/0000085,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
57337,SPIRIT 400ML,3,89,150,002,2027-09-01,1,1,,2567,2025-08-25,25-26/0000085,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
44658,CERVICAL COLLAR M,1,220,350,LFG0546/0147,2029-11-01,1,1,,2567,2025-08-25,25-26/0000085,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
43866,TRIODERM ,1,18.9,40,4822,2026-04-01,1,1,,5710,2025-08-25,25-26/0000086,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57338,MENSTRUAL CUP M   PROCURE,1,124,250,MCO624,2031-07-01,1,1,,5710,2025-08-25,25-26/0000086,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
56923,SNEHCAL D3 800 DROPS,2,23.9,50,SAL25001,2026-10-01,1,1,,5710,2025-08-25,25-26/0000086,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57339,FLUWICK 150,1,4.99,11,PE25017,2028-03-01,1,1,,5710,2025-08-25,25-26/0000086,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57041,TIMICOLD SYP,2,20.9,50,B5F0354,2027-05-01,1,1,,5710,2025-08-25,25-26/0000086,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57168,CONDOM CATHETER,2,20.5,50,240901,2029-08-01,1,1,,5710,2025-08-25,25-26/0000086,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57342,TRIMOL TAB,251,19.29,25,GT18244,2028-08-01,10,10,0,250017300464,2025-08-25,25-26/0000087,10322,MED WORLD PHARMA,,,,
57345,CLARIDOL 500,35,199.78,300,VGT242243A,2026-10-01,10,10,,250017300464,2025-08-25,25-26/0000087,10322,MED WORLD PHARMA,,,,
57346,ETROVIS 90,9,30.58,50,XT2850,2026-11-01,10,10,,250017300464,2025-08-25,25-26/0000087,10322,MED WORLD PHARMA,,,,
57347,X VIS 500,22,198.98,250,XT2410E,2026-09-01,10,10,,250017300464,2025-08-25,25-26/0000087,10322,MED WORLD PHARMA,,,,
43731,ICHITHAMOL GLYCERIN,8,12.56,30,136,2027-01-01,1,1,,250017300464,2025-08-25,25-26/0000087,10322,MED WORLD PHARMA,,,,
57350,MENSTRUAL CUP M NOVAS,1,220,290,3515,2033-08-01,1,1,,250017300464,2025-08-25,25-26/0000087,10322,MED WORLD PHARMA,,,,
57352,ALIDES TAB,50,18,40,6175001,2026-12-01,10,10,,549,2025-08-26,25-26/0000088,10283,MADHAVI ENTERPRISES,,,,9496360332
57353,CASTOR NF,4,30,60,DLWH5015,2026-12-01,1,1,,549,2025-08-26,25-26/0000088,10283,MADHAVI ENTERPRISES,,,,9496360332
57355,BECLONETA OINT,2,22,45,AL9582,2027-04-01,1,1,,549,2025-08-26,25-26/0000088,10283,MADHAVI ENTERPRISES,,,,9496360332
43940,ASTHALIN RC,4,49.72,65,5SA0168,2027-12-01,1,1,,5979,2025-08-26,25-26/0000089,1057,HIND PHARMA,KANNUR,0,32AAGFH2002R1ZJ,0
43939,AEROCORT FORTE RC,5,90.46,120,5SA0664,2027-02-01,1,1,,5979,2025-08-26,25-26/0000089,1057,HIND PHARMA,KANNUR,0,32AAGFH2002R1ZJ,0
57362,LISINOMAX 5,50,13.9,28,LMT240638,2026-04-01,10,10,,5795,2025-08-27,25-26/0000090,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57363,LEVEHEM 250,24,36.9,50,IBI85002,2027-04-01,10,10,,5795,2025-08-27,25-26/0000090,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57364,DYDROSMART 10,50,209.9,320,KWAC05,2026-05-01,10,10,,5795,2025-08-27,25-26/0000090,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
55537,ABZ SUSPENSION,5,10.5,18,LID25150,2027-01-01,1,1,,5795,2025-08-27,25-26/0000090,1187,WESTERN PHARMA,KANNUR,0,32120241052,0
57365,RECALMIN D3 DROPS,2,29.5,60,EILH25002,2026-11-01,1,1,,2605,2025-08-27,25-26/0000091,1172,TRIWIN PHARMA,KANNUR,0,32120523854,0
57370,GLMIND PM2,65,18.5,60,BU25221B,2027-03-01,15,15,,A001303,2025-08-27,25-26/0000092,10296,alka associates,,,,
57378,RABZEN DSR ,1,12,40,WREN325001,2027-02-01,10,10,,A001303,2025-08-27,25-26/0000092,10296,alka associates,,,,
46296,NIZ- 5,20,7.75,20,NR/240904,2027-02-01,10,10,,A001303,2025-08-27,25-26/0000092,10296,alka associates,,,,
57383,MOX DROPS ,2,51.43,70,DFF8393A,2026-05-01,1,1,,LP-25-25880,2025-08-27,25-26/0000093,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57384,MOXCLAV DROPS,1,72.14,95,DFG0526A,2026-06-01,1,1,,LP-25-25880,2025-08-27,25-26/0000093,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
45477,SUNETRA SENIOR,2,62,80,SSZS-11,2027-12-01,1,1,,2500173002660,2025-08-29,25-26/0000097,10268,FATHIMA MATHA MEDICALS,,,,
57038,DOCTORS PHENYL,1,62,90,54004,2026-06-01,1,1,,2500173002660,2025-08-29,25-26/0000097,10268,FATHIMA MATHA MEDICALS,,,,
57391,VITCOSE D 100 GM,9,22.5,40,259945,2027-02-01,1,1,,2500173002660,2025-08-29,25-26/0000097,10268,FATHIMA MATHA MEDICALS,,,,
57123,EVESTRA 2,420,42.5,65,BTH250004D,2026-12-01,28,28,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56677,BETAFRENCH SOLUTION 100ML,1,30,48,ABL003,2026-12-01,1,1,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56768,AMLOSPAS TAB,139,7.8,20,PNTD107,2026-06-01,10,10,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57371,ROUSTRIN CV 20,10,39,65,PX8CL05,2026-03-01,15,15,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56664,MEDITEANOX CYPRO,97,3,8,STJ124001,2026-11-01,10,10,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57145,PRIMVIS 100,5,32,90,ID24-0715A,2026-08-01,15,15,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
45138,CREPE BANDAGE 10 CM SMART,1,24,60,CBY-D25257,2028-03-01,1,1,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57402,COTTON 225GM,2,97.5,130,273,2027-09-01,1,1,,2500073009329,2025-08-23,25-26/0000098,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57403,DESOVIS 5,144,8.3,25,UT-241281,2026-07-01,10,10,,2500073009410,2025-08-25,25-26/0000099,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57406,SERACON CREAM ,2,72.5,105,5218,2026-03-01,1,1,,2500073009410,2025-08-25,25-26/0000099,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57407,OROBLUE GEL,1,11.8,30,F266,2026-07-01,1,1,,2500073009410,2025-08-25,25-26/0000099,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56744,ALTRALOX 500,41,15.9,40,T24244,2026-03-01,5,5,,2500073009473,2025-08-25,25-26/0000100,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57413,MEDIMIX  GLYCERIN GREEN,2,34.66,45,3401110,2028-05-01,1,1,,ASP02756,2025-08-30,25-26/0000104,10313,MINI AGENCIES,,,,
57415,DROOLS ADULT 1.2KG,1,200,260,KCE7/25,2027-01-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57330,SHARKOFEROL PET 200GM,2,111.18,164,AN4568005,2026-11-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57416,MINTHAL 600 TAB,20,26.86,37.6,31008,2028-04-01,4,4,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
46043,SHARKOFEROL VET 450 GM,1,153.6,192,569019,2027-04-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
45923,SHARKOL 200 ML,2,125,140,134,2027-04-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57331,FLEMATIC WS SPRAY,1,125,175,25016,2028-06-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
46069,ALBOMAR SUSPENSION 30ML,1,28.57,40,GC822,2028-06-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57419,PENDISTRIN SH,2,30.38,40.5,5026,2026-12-01,1,1,,NP2223-3183,2025-09-01,25-26/0000105,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
56908,MEDISOFT ALOEVERA LOTION,2,56,100,BLDL4001,2027-08-01,1,1,,584,2025-09-02,25-26/0000106,10283,MADHAVI ENTERPRISES,,,,9496360332
44925,VALPOCARE CR 300,15,26.5,48,VC2T-012,2026-07-01,10,10,,584,2025-09-02,25-26/0000106,10283,MADHAVI ENTERPRISES,,,,9496360332
44645,CASTOR E/D,6,8,15,LHLE24007,2025-12-30,1,1,,584,2025-09-02,25-26/0000106,10283,MADHAVI ENTERPRISES,,,,9496360332
44645,CASTOR E/D,5,8,15,LHLE24055,2026-06-01,1,1,,584,2025-09-02,25-26/0000106,10283,MADHAVI ENTERPRISES,,,,9496360332
57429,LETOLIFE 2.5,5,12.5,45,T242554,2026-11-01,10,10,,A001342,2025-09-01,25-26/0000107,10296,alka associates,,,,
57432,VERTINIST 8,46,9,20,T251352,2027-06-01,10,10,,A001342,2025-09-01,25-26/0000107,10296,alka associates,,,,
57297,AZATHIOPRIME 50,4,17,50,24346,2026-09-01,10,10,,A001342,2025-09-01,25-26/0000107,10296,alka associates,,,,
57433,DUOLOXTIME 20,1,13,35,BTH01ADA,2027-02-01,10,10,,A001342,2025-09-01,25-26/0000107,10296,alka associates,,,,
45635,ROUSTRIN AV 20,150,38,80,RVSIL401,2026-11-01,15,15,,A001342,2025-09-01,25-26/0000107,10296,alka associates,,,,
57435,ORS 21.8 LEMON,5,9,20,c4064,2026-01-01,1,1,,105,2025-09-03,25-26/0000108,10311,MALABAR PHARMA,"CASA MARINA COMPLEX,THALAP,KANNUR",WLF20B2024KL001695,32BQKPN5471R1Z3,9037573266
56646,CIPROFRESH MOUTHWASH,1,40,70,N0240178,2026-02-01,1,1,,105,2025-09-03,25-26/0000108,10311,MALABAR PHARMA,"CASA MARINA COMPLEX,THALAP,KANNUR",WLF20B2024KL001695,32BQKPN5471R1Z3,9037573266
56772,ALCITRATE SYP,1,20.8,50,VHL2403022,2026-02-01,1,1,,105,2025-09-03,25-26/0000108,10311,MALABAR PHARMA,"CASA MARINA COMPLEX,THALAP,KANNUR",WLF20B2024KL001695,32BQKPN5471R1Z3,9037573266
44421,CLOZOLE B LOTION,2,26,45,C279,2026-08-01,1,1,,105,2025-09-03,25-26/0000108,10311,MALABAR PHARMA,"CASA MARINA COMPLEX,THALAP,KANNUR",WLF20B2024KL001695,32BQKPN5471R1Z3,9037573266
57442,FULRICH CALCIUM SYP,2,40,80,624609,2026-07-01,1,1,,2500173002756,2025-09-03,25-26/0000111,10268,FATHIMA MATHA MEDICALS,,,,
57445,DRESSING PAD 10*12,1,25,40,DS1012/03-0521,2029-04-01,1,1,,2500173002775,2025-09-04,25-26/0000112,10268,FATHIMA MATHA MEDICALS,,,,
57448,REKTHAKANTHI CHOORNAM,1,34.5,50,1500,2027-03-01,1,1,,2500173002775,2025-09-04,25-26/0000112,10268,FATHIMA MATHA MEDICALS,,,,
57454,SR-VENAX 37.5,40,13.5,30,NB/240842,2027-01-01,10,10,,A001374,2025-09-03,25-26/0000113,10296,alka associates,,,,
57456,BISOPROLIN 5,200,8.5,25,M241505,2027-11-01,10,10,,A001374,2025-09-03,25-26/0000113,10296,alka associates,,,,
56934,BUDEPRESS 400 INH,3,170,240,APM24007,2026-02-01,1,1,,A001374,2025-09-03,25-26/0000113,10296,alka associates,,,,
57457,FLUREPTIN 100,80,33.5,60,PX8KD01,2026-01-01,10,10,,A001374,2025-09-03,25-26/0000113,10296,alka associates,,,,
57458,HYDROXENA 500,10,32,70,BC24394A,2026-10-01,10,10,,A001374,2025-09-03,25-26/0000113,10296,alka associates,,,,
57459,CANDID V6 TAB,2,48.05,65,50240035,2028-08-01,6,1,,13366,2025-09-03,25-26/0000114,1100,MODERN PHARMA,KANNUR,0,32AAEFM3567C1ZN,0
57460,CANDID V3 TAB,1,66.43,90,10242213,2028-08-01,1,1,,13366,2025-09-03,25-26/0000114,1100,MODERN PHARMA,KANNUR,0,32AAEFM3567C1ZN,0
57461,CANDID MOUTH PAINT,1,135.36,178,11241718,2027-11-01,1,1,,13366,2025-09-03,25-26/0000114,1100,MODERN PHARMA,KANNUR,0,32AAEFM3567C1ZN,0
